"Hotel_Address" "Hotel_Name" "lat" "lng" "Average_Score" "Total_Number_of_Reviews" "Negative_Word_Counts" "Positive_Word_Counts" "Number_of_Reviews_by_Reviewer" "Proportion_Postive" "Proportion_Negative"
"133" "14 16 Craven Hill Lancaster Gate Westminster Borough London W2 3DU United Kingdom" "Park Grand London Lancaster Gate" 51.5132069 -0.1807816 8.8 1519 13.2032374100719 22.9586330935252 6.47122302158273 0.949640287769784 0.688848920863309
"134" "14 Henrietta Street Westminster Borough London WC2E 8QH United Kingdom" "The Henrietta Hotel" 51.5109079 -0.1238221 9.2 49 9.11111111111111 14.962962962963 4.37037037037037 0.962962962962963 0.518518518518518
"135" "14 Rue Beaujon 8th arr 75008 Paris France" "Sofitel Paris Arc De Triomphe" 48.8751845 2.3013214 8.8 825 15.3298969072165 18.7061855670103 8.55670103092783 0.927835051546392 0.716494845360825
"136" "14 Rue de la Sorbonne 5th arr 75005 Paris France" "Hotel Mercure La Sorbonne Saint Germain des Pr s" 48.8493499 2.3430569 8.3 464 12.475 17.6625 6.1875 0.925 0.6875
"137" "14 rue de la Tremoille 8th arr 75008 Paris France" "La Tremoille Paris" 48.8668589 2.3028215 8.5 283 11.0263157894737 11.2105263157895 5.68421052631579 0.934210526315789 0.776315789473684
"138" "14 Rue du Chevalier de Saint George 1st arr 75001 Paris France" "Hotel Op ra Richepanse" 48.8686931 2.325211 9.2 1073 10.1900826446281 21.5661157024793 12.4545454545455 0.983471074380165 0.619834710743802
"139" "14 Rue St Simon 7th arr 75007 Paris France" "H tel Duc De St Simon" 48.8560685 2.3236846 9 379 9.53913043478261 20.2173913043478 6.50434782608696 0.982608695652174 0.591304347826087
"140" "14 Rue Stanislas 6th arr 75006 Paris France" "Hotel Le Six" 48.8438352 2.3280708 9.1 177 9.87301587301587 26.2222222222222 5.20634920634921 1 0.492063492063492
"141" "140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom" "The Bailey s Hotel London" 51.4938733 -0.1824963 8.7 2485 18.4901768172888 19.6100196463654 6.52259332023576 0.93614931237721 0.746561886051081
"142" "140 Park Lane Westminster Borough London W1K 7AA United Kingdom" "London Marriott Hotel Park Lane" 51.5131428 -0.1576714 8.8 213 17.7948717948718 12.8076923076923 7.91025641025641 0.948717948717949 0.833333333333333
"143" "141 rue St Honor 1st arr 75001 Paris France" "Best Western Premier Louvre Saint Honor " 48.861711 2.340674 8.1 923 21.4585365853659 17.7658536585366 5.3219512195122 0.91219512195122 0.780487804878049
"144" "142 Minories City of London London EC3N 1LS United Kingdom" "Hotel Indigo London Tower Hill" 51.5128032 -0.07586 9.2 781 12.393063583815 25.7225433526012 8.02312138728324 0.982658959537572 0.592485549132948
"145" "142 To 144 Warwick Way Victoria Westminster Borough London SW1V 4JE United Kingdom" "Windermere Hotel" 51.4903724 -0.1459218 8.7 221 10.1368421052632 24.0105263157895 6.21052631578947 0.978947368421053 0.452631578947368
"146" "143 Avenue De Malakoff 16th arr 75016 Paris France" "La Villa Maillot" 48.875551 2.2835191 8.9 445 10.5324675324675 19.6363636363636 9.72727272727273 0.974025974025974 0.649350649350649
"147" "143 Boulevard Saint Germain 6th arr 75006 Paris France" "H tel Madison by MH" 48.8531641 2.3344097 8.8 478 13.009900990099 18.5445544554455 8.0990099009901 0.96039603960396 0.663366336633663
"148" "144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom" "Mercure London Paddington Hotel" 51.5161139 -0.1749521 7.6 1458 20.0015772870662 13.2082018927445 10.9069400630915 0.913249211356467 0.82807570977918
"149" "146 Praed Street Westminster Borough London W2 1EE United Kingdom" "Hilton London Paddington" 51.515632 -0.175737 8.2 2898 18.6923736075407 13.4798628963153 6.96401028277635 0.898886032562125 0.789203084832905
"150" "147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom" "London Marriott Hotel Kensington" 51.4944849 -0.1884174 8 449 19.2751322751323 13.4338624338624 4.45502645502645 0.899470899470899 0.814814814814815
"151" "15 16 Prince Of Wales Terrace Kensington and Chelsea London W8 5PQ United Kingdom" "Kensington House Hotel" 51.5012329 -0.1859937 8.2 689 17.7137546468401 18.6877323420074 5.4275092936803 0.940520446096654 0.762081784386617
"152" "15 17 Charlotte Street Hotel Westminster Borough London W1T 1RJ United Kingdom" "Charlotte Street Hotel" 51.5184158 -0.1348509 9.5 319 11.5035460992908 21.8156028368794 7.63829787234043 0.971631205673759 0.588652482269504
"153" "15 Beeston Place Westminster Borough London SW1W 0JW United Kingdom" "The Goring" 51.4975621 -0.145551 9.4 200 10.6372549019608 16.5882352941176 8.54901960784314 0.970588235294118 0.705882352941177
"154" "15 Boulevard Romain Rolland 14th arr 75014 Paris France" "Novotel Paris 14 Porte d Orl ans" 48.8196885 2.3263505 8.3 147 15.8518518518519 27.962962962963 5.62962962962963 0.888888888888889 0.666666666666667
"155" "15 Cromwell Place Kensington and Chelsea London SW7 2LA United Kingdom" "The Pelham Starhotels Collezione" 51.4943935 -0.1750169 8.6 833 20.8519855595668 18.2382671480144 10.043321299639 0.953068592057762 0.790613718411552
"156" "15 Montague St Bloomsbury Camden London WC1B 5BJ United Kingdom" "The Montague On The Gardens" 51.520181 -0.1256957 9.3 931 10.8888888888889 22.5507246376812 7.1207729468599 0.963768115942029 0.623188405797101
"157" "15 Place Vend me 1st arr 75001 Paris France" "Ritz Paris" 48.8679466 2.3289593 9.8 122 10.7857142857143 22.2142857142857 9.17857142857143 0.928571428571429 0.571428571428571
"158" "15 Quai Saint Michel 5th arr 75005 Paris France" "Hotel Les Rives de Notre Dame" 48.8532269 2.3457159 8.6 265 9.69444444444444 25.3888888888889 9.18055555555556 0.986111111111111 0.569444444444444
"159" "15 Rue Boissy d Anglas 8th arr 75008 Paris France" "Sofitel Paris Le Faubourg" 48.868414 2.3213247 8.5 564 14.7518248175182 17.2992700729927 7.44525547445255 0.89051094890511 0.72992700729927
"160" "15 Rue de Bassano 16th arr 75016 Paris France" "Bassano" 48.8690596 2.2971078 8.3 513 19.56 13.37 8.83 0.85 0.82
"161" "15 rue de Constantinople 8th arr 75008 Paris France" "Best Western Premier Le Swann" 48.8797331 2.3206003 8.3 601 17.8791208791209 18.1098901098901 8.86813186813187 0.879120879120879 0.78021978021978
"162" "15 Rue De La Grande Chaumi re 6th arr 75006 Paris France" "H tel des Academies et des Arts" 48.8420669 2.3304091 8.8 215 8.7 24.22 7.9 0.96 0.66
"163" "15 Rue Des Pyramides 1st arr 75001 Paris France" "Hotel Lumen Paris Louvre" 48.8652582 2.3329632 8.7 289 12.0714285714286 22.6857142857143 7.58571428571429 0.957142857142857 0.728571428571429
"164" "15 Rue Dupleix 15th arr 75015 Paris France" "Le Marquis Eiffel" 48.8516619 2.2979395 8.8 489 12.6198347107438 22.2727272727273 8.00826446280992 0.933884297520661 0.735537190082645
"165" "15 rue Edouard Manet 13th arr 75013 Paris France" "COQ Hotel Paris" 48.8328764 2.3572531 9 1682 13.3992248062016 25.7635658914729 12.2945736434109 0.984496124031008 0.616279069767442
"166" "15 Rue Jacob 6th arr 75006 Paris France" "Mill sime H tel" 48.8550236 2.3350786 9.3 656 10.1197604790419 26.2574850299401 10.8682634730539 0.976047904191617 0.586826347305389
"167" "15 Seymour Street Westminster Borough London W1H 7JW United Kingdom" "The Leonard Hotel" 51.5147071 -0.1578291 8.2 1330 17.8183908045977 14.9080459770115 9.37471264367816 0.954022988505747 0.774712643678161
"168" "150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom" "DoubleTree by Hilton London Hyde Park" 51.5100362 -0.190657 8.4 2405 17.2074074074074 16.7693121693122 6.47830687830688 0.949206349206349 0.744973544973545
"169" "150 Piccadilly Westminster Borough London W1J 9BR United Kingdom" "The Ritz London" 51.5069446 -0.1415776 9.3 831 11.8793103448276 18.5172413793103 5.43103448275862 0.950738916256158 0.684729064039409
"170" "151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom" "M by Montcalm Shoreditch London Tech City" 51.5278465 -0.0889473 9.1 4802 18.3972157772622 18.9568445475638 4.79164733178654 0.948955916473318 0.709048723897912
"171" "151 bis Rue de Rennes 6th arr 75006 Paris France" "Legend Saint Germain by Elegancia" 48.8453774 2.3256427 8.9 406 13.7692307692308 22.3974358974359 8.21794871794872 0.935897435897436 0.602564102564103
"172" "152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom" "Clayton Crown Hotel London" 51.5561548 -0.2141824 8 2491 23.0222428174235 17.0250231696015 4.97775718257646 0.906394810009268 0.819277108433735
"173" "153 Boulevard Saint Germain 6th arr 75006 Paris France" "Au Manoir Saint Germain" 48.853688 2.3322667 8.6 616 13.0602409638554 18.6084337349398 7.43373493975904 0.963855421686747 0.590361445783133
"174" "153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom" "St Paul s Hotel" 51.4934752 -0.2153256 9 812 15.1784776902887 22.6692913385827 8.33595800524934 0.952755905511811 0.679790026246719
"175" "153 Rue De Vaugirard 15th arr 75015 Paris France" "Best Western S vres Montparnasse" 48.843707 2.3155631 7.8 1544 18.0904255319149 16.7287234042553 9.88297872340426 0.904255319148936 0.73936170212766
"176" "16 22 Great Russell Street Camden London WC1B 3NN United Kingdom" "The Bloomsbury Hotel" 51.5171671 -0.1290534 9 1254 16.886827458256 18.7959183673469 6.65120593692022 0.951762523191095 0.719851576994434
"177" "16 Avenue de l Opera 1st arr 75001 Paris France" "Nolinski Paris" 48.8654874 2.3348924 9.4 437 10.4336283185841 18.3982300884956 9.02654867256637 0.955752212389381 0.654867256637168
"178" "16 avenue de Tourville 7th arr 75007 Paris France" "Le Tourville Eiffel" 48.8542681 2.3078116 8.8 545 14.6928571428571 21.9285714285714 6.62142857142857 0.978571428571429 0.614285714285714
"179" "16 boulevard Haussmann 9th arr 75009 Paris France" "Paris Marriott Opera Ambassador Hotel" 48.8728351 2.3362507 7.9 263 16.8787878787879 10.4393939393939 6.21212121212121 0.863636363636364 0.772727272727273
"180" "16 London Street Paddington Westminster Borough London W2 1HL United Kingdom" "Hotel Indigo London Paddington" 51.5150534 -0.1739974 8.7 602 16.5298507462687 19.7089552238806 9.11567164179104 0.958955223880597 0.757462686567164
"181" "16 rue d Edimbourg 8th arr 75008 Paris France" "Idol Hotel" 48.8795369 2.3202966 9.1 560 10.8557692307692 23.9807692307692 7.21153846153846 0.980769230769231 0.644230769230769
"182" "16 rue de Berri 8th arr 75008 Paris France" "H tel California Champs Elys es" 48.8726335 2.3048084 8.2 1332 16.1490909090909 12.0472727272727 8.41090909090909 0.912727272727273 0.807272727272727
"183" "16 rue de S ze 9th arr 75009 Paris France" "Hotel de Seze" 48.8705741 2.3264194 9.2 489 10.05 20.1625 6.9125 0.975 0.6
"184" "16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom" "Number Sixteen" 51.4930905 -0.1755022 9.1 270 20.1954022988506 22.8965517241379 6.90804597701149 0.942528735632184 0.666666666666667
"185" "160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom" "Hotel Xenia Autograph Collection" 51.4946905 -0.1910197 9 682 12.0202702702703 17.7094594594595 8.59121621621622 0.949324324324324 0.736486486486487
"186" "160 Rue La Fayette 10th arr 75010 Paris France" "H tel Hor" 48.8793427 2.3577745 8.6 1090 12.1272727272727 22.7606060606061 11.6121212121212 0.960606060606061 0.66969696969697
"187" "163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom" "Britannia International Hotel Canary Wharf" 51.5019097 -0.0232208 7.1 9086 25.9112549592817 11.6061808310712 4.77239507204009 0.855919816245563 0.889956149509292
"188" "165 rue de Rome 17th arr 75017 Paris France" "Best Western Op ra Batignolles" 48.8870573 2.3143297 7.6 859 17.4356435643564 14.2376237623762 6.35643564356436 0.891089108910891 0.772277227722772
"189" "166 Boulevard Berthier 17th arr 75017 Paris France" "H tel de Banville" 48.8864673 2.2948911 8.7 493 14.3365384615385 26.4903846153846 9.33653846153846 0.951923076923077 0.605769230769231
"190" "167 rue de Rome 17th arr 75017 Paris France" "Villa Eugenie" 48.8871283 2.314205 6.8 165 23.7741935483871 9.93548387096774 5.58064516129032 0.838709677419355 0.870967741935484
"191" "17 18 Upper Woburn Place Camden London WC1H 0HT United Kingdom" "Hilton London Euston" 51.5265189 -0.1303689 7.4 843 24.2425531914894 11.468085106383 4.88936170212766 0.870212765957447 0.870212765957447
"192" "17 19 Egerton Terrace Knightsbridge Kensington and Chelsea London SW3 2BX United Kingdom" "Egerton House" 51.4968406 -0.1675498 9.3 199 6.11842105263158 18.3684210526316 8.39473684210526 0.960526315789474 0.539473684210526
"193" "17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom" "Millennium Hotel London Knightsbridge" 51.4999683 -0.1599927 7.5 2746 18.5868917576961 10.2303872889772 5.39324726911619 0.886792452830189 0.840119165839126
"194" "17 Avenue Kl ber 16th arr 75016 Paris France" "H tel Raphael" 48.8713239 2.2937849 8.7 282 12.6538461538462 17.974358974359 8.24358974358974 0.935897435897436 0.692307692307692
"195" "17 bis rue Am lie 7th arr 75007 Paris France" "Le 7 Eiffel Hotel" 48.8585193 2.3077243 8.5 316 15.5 17.3684210526316 4.96052631578947 0.947368421052632 0.657894736842105
"196" "17 Boulevard Saint Jacques 14th arr 75014 Paris France" "Paris Marriott Rive Gauche Hotel" 48.8315962 2.3399796 7.5 239 21.2391304347826 11.304347826087 8.19565217391304 0.891304347826087 0.847826086956522
"197" "17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom" "Hotel La Place" 51.5215257 -0.1533039 7.6 301 16.336 14.84 8.6 0.92 0.792
"198" "17 Rue de Caumartin 9th arr 75009 Paris France" "Hotel Le Pera" 48.871309 2.3277079 7.8 229 19.5909090909091 10.5909090909091 8.27272727272727 0.954545454545455 0.863636363636364
"199" "17 rue de l Arcade 8th arr 75008 Paris France" "H tel Bedford" 48.8720593 2.3236802 8.6 1703 16.1223404255319 16.5691489361702 6.56648936170213 0.928191489361702 0.723404255319149
"200" "17 rue de Richelieu 1st arr 75001 Paris France" "Drawing Hotel" 48.8644382 2.3359148 8.9 67 19.5714285714286 30 5.57142857142857 1 0.785714285714286
"201" "17 Rue Du Cotentin 15th arr 75015 Paris France" "Novotel Paris Centre Gare Montparnasse" 48.838484 2.3150904 8.1 1363 18.4858299595142 17.085020242915 5.51821862348178 0.951417004048583 0.720647773279352
"202" "17 rue Duhesme 18th arr 75018 Paris France" "D clic Hotel" 48.8908018 2.3380204 8.8 360 13.3389830508475 19.8983050847458 11.1186440677966 0.949152542372881 0.745762711864407
"203" "17 rue g t le coeur 6th arr 75006 Paris France" "Villa d Estr es" 48.8535089 2.3425787 8.7 59 16.448275862069 24.0344827586207 8.96551724137931 0.96551724137931 0.689655172413793
"204" "171 Knightsbridge Westminster Borough London SW7 1DW United Kingdom" "Bulgari Hotel London" 51.5015721 -0.1628511 9.3 169 7.56756756756757 17.2432432432432 7.97297297297297 0.945945945945946 0.783783783783784
"205" "173 185 Greenwich High Rd Greenwich London SE10 8JA United Kingdom" "Novotel London Greenwich" 51.4778583 -0.0137463 8.6 924 15.7837301587302 15.9702380952381 5.69246031746032 0.930555555555556 0.724206349206349
"206" "173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom" "Park Avenue Baker Street" 51.5241452 -0.1609907 7.7 1913 22.1433607520564 14.8084606345476 6.2267920094007 0.893066980023502 0.830787309048179
"207" "177 Boulevard Haussmann 8th arr 75008 Paris France" "Hotel Plaza Elys es" 48.8746128 2.3056956 8.5 563 13.5238095238095 17.0952380952381 5.47619047619048 0.942857142857143 0.685714285714286
"208" "177 rue du faubourg Saint Honor 8th arr 75008 Paris France" "Hotel Champs Elys es Friedland by Happyculture" 48.8750848 2.3048372 8.7 424 7.90476190476191 21.7142857142857 7.42857142857143 0.980952380952381 0.6
"209" "18 21 Charterhouse Square Islington London EC1M 6AH United Kingdom" "Malmaison London" 51.520943 -0.1004581 8.7 1374 16.1140235910878 17.9960681520315 6.35910878112713 0.944954128440367 0.698558322411533
"210" "18 30 Lexham Gardens Kensington and Chelsea London W8 5JE United Kingdom" "The Park City Grand Plaza Kensington Hotel" 51.4954976 -0.1893691 8.3 667 18.5829787234043 19.3531914893617 5.28936170212766 0.927659574468085 0.727659574468085
"211" "18 Albert Embankment Lambeth London SE1 7TJ United Kingdom" "Park Plaza London Riverbank" 51.4913737 -0.1214194 8.3 4684 24.2058144900784 15.4979233964006 5.08721735117674 0.902630364559299 0.823257960313798
"212" "18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France" "Pullman Paris Tour Eiffel" 48.8555664 2.2926243 8.6 2764 23.4302600472813 17.5189125295508 5.35697399527187 0.946808510638298 0.75531914893617
"213" "18 Lodge Road Near Baker Street And Marylebone Westminster Borough London NW8 7JT United Kingdom" "Danubius Hotel Regents Park" 51.529257 -0.168358 8.1 1294 16.7639123102867 14.4317032040472 7.68634064080944 0.934232715008432 0.772344013490725
"214" "18 rue Bachaumont 2nd arr 75002 Paris France" "Hotel Bachaumont" 48.8663208 2.3450399 8.8 625 12.7820512820513 18.8461538461538 6.57051282051282 0.967948717948718 0.653846153846154
"215" "18 rue Clement Marrot 8th arr 75008 Paris France" "Franklin Roosevelt" 48.8678432 2.3033075 8.6 402 14.75 16.8409090909091 6.88636363636364 0.954545454545455 0.738636363636364
"216" "18 Rue d Antin 2nd arr 75002 Paris France" "H tel Horset Op ra Best Western Premier Collection" 48.8691686 2.3337818 8.5 941 11.2361809045226 17.9396984924623 10.0402010050251 0.959798994974874 0.678391959798995
"217" "18 rue de Constantinople 8th arr 75008 Paris France" "Best Western Paris Gare Saint Lazare" 48.8803752 2.319591 7.6 759 27.8076923076923 15.1025641025641 5.06410256410256 0.91025641025641 0.846153846153846
"218" "18 Rue du Cirque 8th arr 75008 Paris France" "Splendide Royal Paris" 48.8709627 2.3154141 9.4 59 12.125 29 6.0625 1 0.875
"219" "181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom" "The Rockwell" 51.4948059 -0.1926525 8.6 1470 19.356884057971 21.5326086956522 7.57608695652174 0.960144927536232 0.742753623188406
"220" "181 Tooley Street Southwark London SE1 2JR United Kingdom" "The LaLit London" 51.5032524 -0.078179 9.3 136 20.3064516129032 25.9193548387097 7.87096774193548 0.951612903225806 0.774193548387097
"221" "185 Boulevard Brune 14th arr 75014 Paris France" "Mercure Paris Alesia" 48.8237487 2.324056 8.4 589 24.1891891891892 20.1081081081081 8.08108108108108 0.972972972972973 0.810810810810811
